minute,second,time,stage,team,home,player_name,jersey_number,sx,sy,recipient,jersey_number_receiver,ex,ey,dx,dy,length,angle,direction,is_progressive,height,is_cross,is_through,zone_origin,zone_dest,is_complete,passer_pressure,passer_pressure_dist,receiver_pressure,receiver_pressure_dist,bypassed_opponents,risk_measure
10,11,10:11,Final,Italy,Italy,Jorge Luiz Frello Filho,8,66.9,23.4,Marco Verratti,6,66.6,17.2,-0.30000000000001137,-6.199999999999999,6.207253821135398,-1.6191457134468012,lateral,False,Ground Pass,False,False,middle,middle,True,0,3.181962499568911,0,4.703870186809076,0,0.20621795492045758
10,14,10:14,Final,Italy,Italy,Marco Verratti,6,74.9,13.7,Lorenzo Insigne,10,80.2,3.7,5.299999999999997,-10.0,11.317685275708985,-1.0834377472897065,forward,False,Ground Pass,False,False,middle,attacking,True,0,3.8183991226322864,0,8.862989774405749,0,0.21543447256029258
10,16,10:16,Final,Italy,Italy,Lorenzo Insigne,10,83.1,6.5,Ciro Immobile,17,113.8,36.7,30.700000000000003,30.200000000000003,43.06425431840194,0.7771881672407427,forward,True,High Pass,False,True,attacking,attacking,False,0,5.825617214948612,0,16.723285826627883,1,0.33769977317816263
10,28,10:28,Final,England,Italy,Jordan Pickford,1,105.5,40.4,Luke Shaw,3,77.3,75.1,28.200000000000003,-34.7,44.71386809480925,-0.8883712885185346,forward,True,High Pass,False,False,defensive,middle,True,0,6.577204006567761,0,22.57685818594013,1,0.33502757449058296
10,55,10:55,Final,England,Italy,Luke Shaw,3,69.3,79.9,Mason Mount,19,56.2,75.9,13.099999999999994,3.9999999999999996,13.69707998078422,0.29635186027461496,forward,True,Low Pass,False,False,middle,middle,True,0,6.2625746969721545,1,0.8504920118976118,1,0.29493287143915603
10,58,10:58,Final,England,Italy,Luke Shaw,3,64.8,76.2,Harry Kane,9,63.6,71.1,1.1999999999999957,5.1000000000000005,5.239274758971894,1.3397056595990005,forward,False,Ground Pass,False,False,middle,middle,True,0,4.989550726801356,0,4.483117553323183,0,0.20093089729944635
11,44,11:44,Final,England,Italy,Harry Maguire,6,61.9,62.5,Harry Kane,9,41.3,53.0,20.6,9.5,22.685017081765668,0.432099893806867,forward,True,Ground Pass,False,False,middle,middle,True,0,13.186383378615119,0,12.481551268462253,0,0.22983896727514636
11,45,11:45,Final,England,Italy,Harry Kane,9,40.7,52.9,Harry Maguire,6,57.9,66.4,-17.199999999999996,-13.500000000000002,21.86526926429217,-2.4761371587804355,backward,False,Ground Pass,False,False,middle,middle,True,0,2.611574525456776,0,15.360787014912194,0,0.24052178872311958
11,48,11:48,Final,England,Italy,Harry Maguire,6,62.4,69.7,Harry Kane,9,51.599999999999994,63.3,10.800000000000004,6.399999999999999,12.553883861180175,0.5349550737860962,forward,True,Ground Pass,False,False,middle,middle,True,0,6.336606346346403,0,8.500097961714681,0,0.21552521664415736
11,51,11:51,Final,England,Italy,Harry Kane,9,45.900000000000006,62.8,Kieran Trippier,12,21.400000000000006,18.9,24.5,43.900000000000006,50.27385006143851,1.0617658309887212,forward,True,Ground Pass,False,False,middle,attacking,True,2,2.2824588291286254,0,22.338443015825362,1,0.42440057670794323
11,55,11:55,Final,England,Italy,Kieran Trippier,12,20.400000000000006,21.9,Raheem Sterling,10,9.200000000000003,50.3,11.200000000000003,-28.400000000000002,30.5286750449475,-1.1951560913218313,forward,True,High Pass,False,False,attacking,attacking,False,0,5.3872970478421465,0,7.920270112861808,1,0.3118889606318956
12,35,12:35,Final,England,Italy,Kieran Trippier,12,0.0,79.9,,0,7.200000000000003,37.5,-7.200000000000003,42.4,43.00697617828996,1.7390030986519829,backward,False,High Pass,False,False,attacking,attacking,False,0,26.393268272735497,1,1.4348811557451884,3,0.43325193249208926
12,39,12:39,Final,Italy,Italy,Gianluigi Donnarumma,21,16.8,37.5,Ciro Immobile,17,29.7,35.4,12.899999999999999,-2.1000000000000014,13.069812546475177,-0.16137511042069158,forward,True,Ground Pass,False,False,defensive,defensive,True,0,5.079579398512668,0,15.220174891237528,0,0.21174207460524022
12,47,12:47,Final,England,Italy,John Stones,5,78.8,37.1,Jordan Pickford,1,105.8,40.5,-27.000000000000004,-3.3999999999999986,27.213232075591467,-3.0163260822672715,backward,False,Ground Pass,False,False,middle,defensive,True,0,11.665110132302198,0,38.19186636041799,0,0.21766861052891592
12,52,12:52,Final,England,Italy,Jordan Pickford,1,102.9,41.2,John Stones,5,103.0,35.3,-0.10000000000000142,5.900000000000006,5.900847396772777,1.5877438566013018,lateral,False,Ground Pass,False,False,defensive,defensive,True,0,15.131232402522402,0,15.479610646644169,0,0.1756423810885472
12,58,12:58,Final,England,Italy,John Stones,5,95.0,29.1,Raheem Sterling,10,67.8,21.799999999999997,27.200000000000003,7.300000000000004,28.16256380374486,0.26220348827489726,forward,True,Ground Pass,False,False,defensive,middle,True,1,1.096055914952912,0,14.30467456200241,0,0.29531249059391224
13,5,13:05,Final,England,Italy,Raheem Sterling,10,33.400000000000006,29.6,Kieran Trippier,12,36.3,7.599999999999994,-2.8999999999999915,22.000000000000007,22.190313201935666,1.70185887865533,backward,False,Ground Pass,False,False,attacking,attacking,True,0,3.3982927799581186,0,19.894721998767803,0,0.23541403771334363
13,7,13:07,Final,England,Italy,Kieran Trippier,12,36.8,8.400000000000006,Raheem Sterling,10,37.2,19.200000000000003,-0.4000000000000057,-10.799999999999997,10.807404868885035,-1.6078164426688273,lateral,False,Ground Pass,False,False,attacking,attacking,True,0,14.463604866281925,0,8.609730673313562,0,0.19803477694989738
13,8,13:08,Final,England,Italy,Raheem Sterling,10,38.599999999999994,19.200000000000003,Kalvin Phillips,14,43.7,24.1,-5.1000000000000085,-4.899999999999999,7.072481884034775,-2.3761918241654962,backward,False,Ground Pass,False,False,attacking,middle,True,0,5.927443434525724,0,10.929148759020112,0,0.19786797428859987
13,10,13:10,Final,England,Italy,Kalvin Phillips,14,44.2,28.0,Declan Rice,4,52.5,44.0,-8.299999999999997,-16.0,18.024705268048073,-2.0493311733484734,backward,False,Ground Pass,False,False,middle,middle,True,0,5.822465785178254,0,16.300165268840455,0,0.22363837806674192
13,14,13:14,Final,England,Italy,Declan Rice,4,47.099999999999994,57.1,Mason Mount,19,42.900000000000006,67.2,4.199999999999989,-10.099999999999998,10.938464243210738,-1.1767084418596603,forward,False,Ground Pass,False,False,middle,middle,True,0,8.99689354853155,0,6.0239137753047975,0,0.20949453107859234
13,16,13:16,Final,England,Italy,Mason Mount,19,42.8,66.4,Declan Rice,4,52.400000000000006,54.2,-9.600000000000009,12.200000000000001,15.52417469626003,2.237489153049168,backward,False,Ground Pass,False,False,middle,middle,True,0,5.3939877751696335,0,11.750140577465062,0,0.2219917752450001
13,18,13:18,Final,England,Italy,Declan Rice,4,53.8,52.4,Kalvin Phillips,14,43.8,45.5,10.0,6.899999999999999,12.149485585818026,0.6039829782529978,forward,False,Ground Pass,False,False,middle,middle,True,0,5.401409967647501,0,5.782856296779564,0,0.2186926072341025
13,20,13:20,Final,England,Italy,Kalvin Phillips,14,52.8,41.2,Declan Rice,4,57.3,53.7,-4.5,-12.499999999999996,13.28533025558642,-1.9163519073766089,backward,False,Ground Pass,False,False,middle,middle,True,0,4.4506970460786945,0,9.469272774070692,1,0.26231279324579837
13,22,13:22,Final,England,Italy,Declan Rice,4,55.599999999999994,54.5,Luke Shaw,3,38.3,76.5,17.299999999999997,-22.0,27.987318556803544,-0.904425724797564,forward,True,Ground Pass,False,False,middle,attacking,True,0,7.9963351446204,0,15.712457680764098,0,0.24946759158987658
13,24,13:24,Final,England,Italy,Luke Shaw,3,38.3,76.5,Mason Mount,19,13.200000000000003,67.9,25.099999999999994,8.6,26.53243298304925,0.33009362660552655,forward,True,Ground Pass,False,False,attacking,attacking,True,0,5.040216144959254,0,22.198820509690847,0,0.24288090884493996
14,9,14:09,Final,England,Italy,Kieran Trippier,12,0.0,79.9,Declan Rice,4,8.799999999999997,45.0,-8.799999999999997,34.9,35.99236030048599,1.8177965505102323,backward,False,High Pass,False,False,attacking,attacking,False,0,,0,,0,0.30108678982569514
14,13,14:13,Final,England,Italy,Luke Shaw,3,34.3,61.6,Kieran Trippier,12,9.599999999999994,76.5,24.700000000000003,-14.899999999999999,28.846143589741768,-0.5427976170716609,forward,True,High Pass,False,False,attacking,attacking,True,0,9.087393719126897,0,21.83363644283387,0,0.24372963825550303
14,17,14:17,Final,England,Italy,Kieran Trippier,12,13.5,75.3,Mason Mount,19,20.400000000000006,70.3,-6.900000000000006,4.999999999999999,8.521150157109078,2.5145219910007754,backward,False,Ground Pass,False,False,attacking,attacking,True,0,4.422037435270848,0,6.796694975731731,0,0.2087176900273046
14,19,14:19,Final,England,Italy,Mason Mount,19,20.400000000000006,70.1,,0,3.200000000000003,39.9,17.200000000000003,30.200000000000003,34.75456804507863,1.053077763327388,forward,True,High Pass,True,False,attacking,attacking,False,0,6.741862871070399,1,1.0240076635347102,3,0.4399965740231103
14,23,14:23,Final,Italy,Italy,Gianluigi Donnarumma,21,10.7,33.9,Emerson Palmieri dos Santos,13,28.9,13.9,18.2,-20.0,27.04144966528237,-0.8324837542776686,forward,True,Ground Pass,False,False,defensive,defensive,True,0,,0,,0,0.27547015973239497
14,27,14:27,Final,Italy,Italy,Emerson Palmieri dos Santos,13,35.4,8.7,Lorenzo Insigne,10,49.5,1.7,14.100000000000001,-6.999999999999999,15.741982086128798,-0.4608067075526293,forward,True,Ground Pass,False,False,defensive,middle,True,0,3.693074235437564,0,5.8609208737343215,0,0.2314919645859007
14,29,14:29,Final,Italy,Italy,Lorenzo Insigne,10,47.4,1.6,Marco Verratti,6,36.5,10.7,-10.899999999999999,9.1,14.199295757184577,2.4459526643822955,backward,False,Ground Pass,False,False,middle,defensive,True,1,2.1023361652243455,0,9.374747363927096,0,0.2590814697769983
14,31,14:31,Final,Italy,Italy,Marco Verratti,6,36.7,9.9,Lorenzo Insigne,10,47.6,2.9,10.899999999999999,-7.0,12.954149914216678,-0.5708736579744943,forward,True,Ground Pass,False,False,defensive,middle,True,0,5.84759282495985,0,8.745744042030848,0,0.2171531393751058
14,35,14:35,Final,Italy,Italy,Lorenzo Insigne,10,53.8,6.8,Marco Verratti,6,49.5,11.6,-4.299999999999997,4.8,6.444377394287207,2.3013046275981908,backward,False,Ground Pass,False,False,middle,middle,True,0,4.321765122972327,0,8.929337512113236,0,0.2006502291337811
14,37,14:37,Final,Italy,Italy,Marco Verratti,6,49.6,12.2,Leonardo Bonucci,19,41.7,40.6,-7.899999999999999,28.400000000000002,29.47829710142701,1.8421063512593512,backward,False,Ground Pass,False,False,middle,middle,True,0,,0,,0,0.28244417856797727
14,40,14:40,Final,Italy,Italy,Leonardo Bonucci,19,42.9,41.8,Jorge Luiz Frello Filho,8,57.8,42.6,14.899999999999999,0.8000000000000043,14.921461054467823,0.053639771326815376,forward,True,Ground Pass,False,False,middle,middle,True,0,16.83987453358343,0,9.03742450172178,0,0.20573383731061817
14,46,14:46,Final,Italy,Italy,Jorge Luiz Frello Filho,8,57.2,48.3,Leonardo Bonucci,19,57.4,35.6,0.19999999999999574,-12.699999999999996,12.701574705523717,-1.5550495969450282,lateral,False,Ground Pass,False,False,middle,middle,True,0,3.4384439507448463,0,8.95163778505052,0,0.21987896140137564
14,48,14:48,Final,Italy,Italy,Leonardo Bonucci,19,57.1,35.6,Marco Verratti,6,64.5,10.8,7.399999999999999,-24.8,25.880494585691366,-1.2808199161356644,forward,False,Ground Pass,False,False,middle,middle,True,0,8.854690340987244,0,13.897062070761239,0,0.24406899346367383
14,53,14:53,Final,Italy,Italy,Marco Verratti,6,69.8,15.2,Leonardo Bonucci,19,56.5,34.0,-13.299999999999997,18.8,23.028894893155424,2.1865026840145387,backward,False,Ground Pass,False,False,middle,middle,True,0,2.745025231769019,0,12.81149250715418,0,0.24637017256987312
14,56,14:56,Final,Italy,Italy,Leonardo Bonucci,19,57.6,36.1,Jorge Luiz Frello Filho,8,63.2,50.0,5.600000000000001,13.899999999999999,14.985659811966904,1.187811640010513,forward,False,Ground Pass,False,False,middle,middle,True,0,10.203891509946095,0,8.940341921747958,0,0.21612595722951417
15,1,15:01,Final,Italy,Italy,Jorge Luiz Frello Filho,8,74.9,60.4,Giovanni Di Lorenzo,2,82.4,77.1,7.5,16.699999999999996,18.306829326784033,1.1486895985303731,forward,False,Low Pass,False,False,middle,attacking,True,0,4.097727213117888,0,15.065017771905424,0,0.22839062369716392
15,3,15:03,Final,Italy,Italy,Giovanni Di Lorenzo,2,82.4,77.1,Jorge Luiz Frello Filho,8,82.3,66.3,-0.10000000000000853,-10.799999999999997,10.800462953040483,-1.5800553214570205,lateral,False,Ground Pass,False,False,attacking,attacking,True,0,7.447705149998597,0,5.203310345455305,0,0.21233457321133076
15,6,15:06,Final,Italy,Italy,Jorge Luiz Frello Filho,8,84.0,63.7,Marco Verratti,6,78.7,47.9,-5.299999999999997,-15.800000000000004,16.665233271694703,-1.894444412120935,backward,False,Ground Pass,False,False,attacking,middle,True,0,5.960049653908976,0,8.524712122577755,0,0.22783861111782475
15,8,15:08,Final,Italy,Italy,Marco Verratti,6,78.7,45.1,Emerson Palmieri dos Santos,13,91.6,35.4,12.899999999999991,-9.700000000000003,16.140012391568966,-0.6447402655320252,forward,True,Ground Pass,False,False,middle,attacking,True,0,3.4309959066145383,0,4.68263985552199,0,0.23428799293158414
15,17,15:17,Final,Italy,Italy,Gianluigi Donnarumma,21,32.3,13.3,Giorgio Chiellini,3,42.2,11.5,9.900000000000006,-1.8000000000000007,10.06230589874906,-0.17985349979247825,forward,False,Ground Pass,False,False,defensive,middle,True,0,,0,,0,0.22687751224716468
15,20,15:20,Final,Italy,Italy,Giorgio Chiellini,3,42.1,9.9,Leonardo Bonucci,19,45.9,42.3,3.799999999999997,32.4,32.62207841324645,1.4540457484018285,forward,False,Ground Pass,False,False,middle,middle,True,0,14.037337816293594,0,18.7207836148467,0,0.25032162534823166
15,23,15:23,Final,Italy,Italy,Leonardo Bonucci,19,47.8,45.1,Giovanni Di Lorenzo,2,63.3,74.2,15.5,29.1,32.97059295796786,1.081374236886132,forward,True,Ground Pass,False,False,middle,middle,True,0,8.33460810842899,0,17.08350744892336,0,0.26175052390708464
15,26,15:26,Final,Italy,Italy,Giovanni Di Lorenzo,2,66.2,76.0,Nicolò Barella,18,75.7,75.0,9.5,-1.0,9.5524865872714,-0.10487693873023389,forward,False,Ground Pass,False,False,middle,middle,False,0,3.022161614943287,0,9.12040185098041,0,0.21132030327805051
15,43,15:43,Final,Italy,Italy,Nicolò Barella,18,62.5,80.0,Giovanni Di Lorenzo,2,52.9,76.2,-9.600000000000001,-3.799999999999997,10.324727599312245,-2.7646833832649724,backward,False,Low Pass,False,False,middle,middle,True,0,,0,,0,0.227628537467475
15,47,15:47,Final,Italy,Italy,Giovanni Di Lorenzo,2,52.5,76.3,Federico Chiesa,14,63.8,69.9,11.299999999999997,-6.3999999999999915,12.986531484580471,-0.5153256934832356,forward,True,Ground Pass,False,False,middle,middle,True,0,,0,,0,0.2352463596409699
15,48,15:48,Final,Italy,Italy,Federico Chiesa,14,63.8,69.9,Jorge Luiz Frello Filho,8,49.9,61.6,-13.899999999999999,-8.300000000000004,16.189502771858066,-2.6032917942170615,backward,False,Ground Pass,False,False,middle,middle,True,0,6.693376326448401,0,11.713366381549614,0,0.2219565295268801
15,53,15:53,Final,Italy,Italy,Jorge Luiz Frello Filho,8,63.8,49.6,Marco Verratti,6,56.5,39.2,-7.299999999999997,-10.399999999999999,12.70629765116495,-2.182811781120583,backward,False,Ground Pass,False,False,middle,middle,True,0,4.032803450646625,0,8.598820626560148,0,0.2193640716881748
15,54,15:54,Final,Italy,Italy,Marco Verratti,6,56.8,37.6,Giorgio Chiellini,3,63.7,17.3,6.900000000000006,-20.3,21.440615662802227,-1.2431461358314742,forward,False,Ground Pass,False,False,middle,middle,True,0,8.089917977197452,0,7.473410761396229,0,0.2393843720457475
15,56,15:56,Final,Italy,Italy,Giorgio Chiellini,3,63.7,17.7,Marco Verratti,6,62.8,27.2,-0.9000000000000057,9.5,9.542536350467836,1.6652512621899438,lateral,False,Ground Pass,False,False,middle,middle,True,0,9.301269981220603,0,7.675013327596557,0,0.2032734685479663
15,59,15:59,Final,Italy,Italy,Marco Verratti,6,68.6,24.4,Lorenzo Insigne,10,71.5,5.2,2.9000000000000057,-19.2,19.417775361765827,-1.4208877902837858,forward,False,Low Pass,False,False,middle,middle,True,0,2.977258631923303,0,16.63253938572457,1,0.27445999426502315
16,1,16:01,Final,Italy,Italy,Lorenzo Insigne,10,71.9,6.9,Marco Verratti,6,71.9,20.7,0.0,13.799999999999999,13.799999999999999,1.5707963267948966,lateral,False,Ground Pass,False,False,middle,middle,True,0,,0,,0,0.23757442690711952
16,4,16:04,Final,Italy,Italy,Marco Verratti,6,65.9,22.8,Giorgio Chiellini,3,55.5,16.6,-10.400000000000006,-6.199999999999999,12.107848694132253,-2.604006006931047,backward,False,Ground Pass,False,False,middle,middle,True,1,1.4970656348884885,0,8.213185275658567,0,0.25525759592189795
16,5,16:05,Final,Italy,Italy,Giorgio Chiellini,3,55.5,16.6,Leonardo Bonucci,19,51.2,38.3,-4.299999999999997,21.699999999999996,22.12193481592421,1.7664188388573654,backward,False,Ground Pass,False,False,middle,middle,True,0,5.894435410201147,0,13.451586612100384,0,0.23829555796248975
16,7,16:07,Final,Italy,Italy,Leonardo Bonucci,19,51.2,38.3,Jorge Luiz Frello Filho,8,63.7,37.5,12.5,-0.7999999999999972,12.525573839150045,-0.0639128327887338,forward,True,Ground Pass,False,False,middle,middle,True,0,11.892546663213174,0,3.3669761563963574,0,0.21246373092627108
16,12,16:12,Final,Italy,Italy,Jorge Luiz Frello Filho,8,74.5,45.8,Emerson Palmieri dos Santos,13,106.8,23.2,32.3,-22.599999999999998,39.4214408666147,-0.610518150593364,forward,True,High Pass,False,False,middle,attacking,False,0,4.792225050368042,0,17.073358767443736,0,0.2856171149687411
16,52,16:52,Final,England,Italy,Jordan Pickford,1,101.7,35.8,Luke Shaw,3,55.599999999999994,75.9,46.10000000000001,-40.1,61.10008183300577,-0.7159046807913656,forward,True,High Pass,False,False,defensive,middle,True,0,11.171347758781636,0,29.04976802802055,1,0.368017787458589
16,59,16:59,Final,England,Italy,Luke Shaw,3,26.400000000000006,56.5,Mason Mount,19,0.0,71.1,26.400000000000006,-14.6,30.168195173062646,-0.505166761785531,forward,True,Low Pass,False,False,attacking,attacking,False,0,,0,,0,0.2844185993195
17,11,17:11,Final,Italy,Italy,Gianluigi Donnarumma,21,6.0,44.0,Leonardo Bonucci,19,2.1,57.2,-3.9,13.200000000000003,13.764083696345358,1.8580777801920307,backward,False,Ground Pass,False,False,defensive,defensive,True,0,,0,,0,0.2374716379616662
17,13,17:13,Final,Italy,Italy,Leonardo Bonucci,19,3.2,56.6,Gianluigi Donnarumma,21,5.8,38.6,2.5999999999999996,-18.0,18.186808406094787,-1.427344063491238,forward,False,Ground Pass,False,False,defensive,defensive,True,0,14.961732016404085,0,15.619846266828427,0,0.21091199715511505
17,20,17:20,Final,Italy,Italy,Gianluigi Donnarumma,21,7.3,39.7,Leonardo Bonucci,19,6.0,54.3,-1.2999999999999998,14.599999999999994,14.657762448614038,1.659603220440105,backward,False,Ground Pass,False,False,defensive,defensive,True,0,6.969477974982541,0,11.97709608454101,0,0.21687087746897488
17,23,17:23,Final,Italy,Italy,Leonardo Bonucci,19,6.5,57.9,Nicolò Barella,18,43.5,58.3,37.0,0.3999999999999986,37.00216209899092,0.010810389674106614,forward,True,High Pass,False,False,defensive,middle,False,0,4.31858923327462,0,12.45105965357384,1,0.3272061064764385
17,31,17:31,Final,Italy,Italy,Jorge Luiz Frello Filho,8,42.5,58.3,Leonardo Bonucci,19,28.4,53.8,-14.100000000000001,-4.5,14.800675660252812,-2.8326619096660517,backward,False,Ground Pass,False,False,middle,defensive,True,0,5.8637704298218045,0,8.905695024820728,0,0.2222423313046214
17,34,17:34,Final,Italy,Italy,Leonardo Bonucci,19,33.0,53.0,Lorenzo Insigne,10,78.7,2.9,45.7,-50.1,67.8122407829147,-0.831294927632127,forward,True,High Pass,False,False,defensive,middle,True,0,9.235702454382135,0,35.38411776137923,2,0.42626990883080906
17,40,17:40,Final,Italy,Italy,Lorenzo Insigne,10,78.5,5.7,,0,98.4,30.5,19.900000000000006,24.8,31.797012438277914,0.8945819082310358,forward,True,High Pass,False,False,middle,attacking,False,0,,0,,0,0.2890801148985404
17,42,17:42,Final,England,Italy,Kalvin Phillips,14,98.3,30.4,Kieran Trippier,12,104.1,0.0,-5.799999999999999,30.4,30.94834405909305,1.7593201295511602,backward,False,Low Pass,False,False,defensive,defensive,False,0,,0,,0,0.28665130906777314
17,48,17:48,Final,Italy,Italy,Emerson Palmieri dos Santos,13,107.2,0.1,Lorenzo Insigne,10,95.7,2.9,-11.5,2.8,11.835962149314266,2.9027614540051356,backward,False,Low Pass,False,False,attacking,attacking,True,0,7.873579359484994,0,13.154784444165438,0,0.2061612671780016
17,54,17:54,Final,Italy,Italy,Lorenzo Insigne,10,85.8,16.8,Leonardo Bonucci,19,71.1,30.9,-14.700000000000003,14.099999999999998,20.369094236121548,2.377024810228562,backward,False,Ground Pass,False,False,attacking,middle,True,1,1.9758196633177998,0,15.892403333468234,0,0.2699737847589969
17,57,17:57,Final,Italy,Italy,Leonardo Bonucci,19,69.0,31.5,Giovanni Di Lorenzo,2,71.6,57.0,2.5999999999999943,25.5,25.63220630378899,1.4691866829524463,forward,False,Ground Pass,False,False,middle,middle,True,0,3.7729546362215753,0,15.748673251213283,0,0.24911986138337305
18,0,18:00,Final,Italy,Italy,Giovanni Di Lorenzo,2,73.7,64.1,Federico Chiesa,14,96.1,79.8,22.39999999999999,15.700000000000003,27.354158733179855,0.6113249460486321,forward,True,Ground Pass,False,False,middle,attacking,False,1,2.3412841056522122,0,26.84002682358047,0,0.27772110590032567
18,10,18:10,Final,England,Italy,Luke Shaw,3,92.1,79.9,Harry Maguire,6,99.5,71.8,-7.399999999999999,8.1,10.971326264403952,2.3110638651375957,backward,False,Low Pass,False,False,defensive,defensive,True,0,,0,,0,0.22947903955575769
